_orig_index,transaction_id,timestamp,sender_name,sender_upi_id,receiver_id,receiver_upi_id,amount,status,user_id,hour,dayofweek,is_weekend,is_night,sender_location,receiver_location,upi_creation_date,upi_age_days,transaction_type,device_id,prev_device,device_changed,is_new_receiver,user_tx_count_30d,user_avg_amount_30d,user_std_amount_30d,unique_receivers_30d,pct_night_tx_30d,pct_weekend_tx_30d,amount_over_user_avg,z_amount_user,last_tx_time,time_since_last_tx_minutes,timestamp_f,velocity_1h,velocity_24h,is_large_tx,is_local_transfer,receiver_risk_score,amt_norm,risk_score,label
589,4ede910b-3547-4532-9347-4424f74ad8ac,2024-06-25 18:53:42,Adah Ramaswamy,2761292584@okicici,Mamooty Madan,4091269779@okhdfcbank,1817.86,SUCCESS,u_8,18,1,0,0,Noida,Bengaluru,2022-07-18,1217,AutoPay,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.3471061916184228,-1.1453932567952303,2024-06-25 17:30:05,83.61666666666666,2024-06-25 18:53:42,0,6,0,0,0.99,0.1609857508652326,0.3214435878893547,0
315,1fa47bbe-73e6-44df-843d-12c94955028b,2024-06-07 09:57:33,Rati Dhar,0378580206@okhdfcbank,Purab Bhagat,1633661498@okhdfcbank,4241.45,SUCCESS,u_5,9,4,0,0,Chennai,Chennai,2023-10-01,777,P2M,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.837622177795619,-0.2930846199762561,2024-06-07 08:13:29,104.06666666666666,2024-06-07 09:57:33,0,3,0,1,0.99,0.3922125633482076,0.4254956535066934,0
779,33662e6c-5c74-4aa8-9cd2-4252593bb798,2024-06-04 21:18:44,Rasha Salvi,3870184294@okybl,Aarna Sami,7692190499@okhdfcbank,7150.93,FAILED,u_1,21,1,0,0,Jaipur,Jaipur,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.4019100900438726,0.7268932875771276,2024-06-04 20:20:05,58.65,2024-06-04 21:18:44,1,3,0,1,0.99,0.6582150973098668,0.5451967937894401,0
763,3d132084-0422-4792-9be0-3ca6b210b4bf,2024-06-23 12:49:17,Reyansh Ramakrishnan,0033515765@okybl,Lagan Mammen,8003853491@okhdfcbank,6992.8,FAILED,u_4,12,6,1,0,Bengaluru,Delhi,2020-10-29,1844,P2M,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.3560410873476116,0.6155689794829231,2024-06-22 05:59:43,1849.5666666666664,2024-06-23 12:49:17,0,0,0,0,0.99,0.6365926760552862,0.5354667042248787,0
427,63bf7da6-c7c7-47bb-a10c-150e0eb4741f,2024-06-20 09:09:52,Saira Cherian,0462616770@okicici,Gokul Anne,5218699928@okicici,7296.29,SUCCESS,u_4,9,3,0,0,Bengaluru,Chennai,2020-10-29,1844,QR_Payment,dev_167,dev_244,1,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.4148937514591444,0.7173209279367981,2024-06-20 05:15:31,234.35,2024-06-20 09:09:52,0,3,0,0,0.99,0.6643355311550687,0.6979509890197809,1
28,edfe1019-862d-449e-b182-67b5456859f2,2024-06-20 21:10:26,Aniruddh Bal,0667745276@oksbi,Oorja Jaggi,3451825630@oksbi,6323.06,FAILED,u_5,21,3,0,0,Chennai,Mumbai,2023-10-01,777,QR_Payment,dev_303,dev_149,1,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.248708646225316,0.4489078509658788,2024-06-20 19:26:21,104.08333333333331,2024-06-20 21:10:26,0,6,0,0,0.99,0.5859966935876331,0.6626985121144349,0
661,4a4083c1-99e7-440a-9a2a-4707feedd0eb,2024-06-21 20:41:28,Jhanvi Balakrishnan,4186956398@okicici,Nakul Sant,9164192750@okaxis,4531.02,FAILED,u_9,20,4,0,0,Jaipur,Jaipur,2019-09-11,2258,AutoPay,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.9720730917277732,-0.0467180104541079,2024-06-21 16:56:31,224.95,2024-06-21 20:41:28,0,5,0,1,0.99,0.4555920599192413,0.4540164269636586,0
233,7a887b29-98d3-425b-b173-a8462b7cad5d,2024-06-19 12:21:16,Priyansh Yohannan,5353961984@okaxis,Samar Sagar,5231780466@oksbi,516.73,SUCCESS,u_9,12,2,0,0,Jaipur,Hyderabad,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.110857892635321,-1.4874167298155463,2024-06-19 04:48:53,452.3833333333333,2024-06-19 12:21:16,0,4,0,0,0.99,0.0496194699125587,0.2713287614606514,0
802,4f9bb7f1-28b3-4fab-a40b-7b2ab53b09a0,2024-06-21 09:07:38,Faiyaz Mangat,9443284012@okhdfcbank,Diya Dubey,2185048499@okaxis,7255.55,SUCCESS,u_8,9,4,0,0,Noida,Ahmedabad,2022-07-18,1217,AutoPay,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,1.3853906948813703,0.6761036754059163,2024-06-21 07:11:52,115.76666666666668,2024-06-21 09:07:38,0,6,0,0,0.99,0.6504279360445616,0.5416925712200527,0
727,6fd16bc6-549d-40e8-8997-a02f94c1e530,2024-06-07 05:53:57,Himmat Sengupta,6290321492@oksbi,Ishita Dube,7417221440@okhdfcbank,7747.29,FAILED,u_5,5,4,0,1,Chennai,Kolkata,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.5299725145443708,0.9565764041001912,2024-06-06 15:36:26,857.5166666666667,2024-06-07 05:53:57,0,2,0,0,0.99,0.7185830915252376,0.6723623911863569,0
204,d39fcd99-5648-4b25-9bd9-b08cedfc4ce6,2024-06-23 01:39:59,Chirag Chahal,9333005730@oksbi,Shanaya Manne,3780119928@okaxis,7571.36,FAILED,u_1,1,6,1,1,Jaipur,Ahmedabad,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.4843336432260663,0.8759642589245454,2024-06-22 22:27:00,192.9833333333333,2024-06-23 01:39:59,0,5,0,0,0.99,0.6970691530652584,0.6626811188793662,0
251,ea7a8976-1a2f-437d-b6fc-65695c89f70c,2024-06-21 09:22:26,Vardaniya Gill,3826324459@okybl,Vardaniya Wason,7460253681@oksbi,3201.49,SUCCESS,u_5,9,4,0,0,Chennai,Chennai,2023-10-01,777,QR_Payment,dev_149,dev_303,1,1,100,5063.6792,2805.432779333872,100,0.25,0.17,0.6322458182911259,-0.663779654147394,2024-06-20 21:10:26,732.0,2024-06-21 09:22:26,0,3,0,1,0.99,0.2953991621425096,0.5319296229641294,0
596,8b2b3920-fa7b-43ca-b961-124d9ec7263f,2024-07-02 09:01:44,Ritvik Ben,2419268255@okybl,Tushar Tank,3186086845@okhdfcbank,5759.64,FAILED,u_5,9,1,0,0,Chennai,Kolkata,2023-10-01,777,P2M,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.1374417239667471,0.2480760919052394,2024-07-02 03:31:27,330.28333333333336,2024-07-02 09:01:44,0,2,0,0,0.99,0.5335460161506987,0.4890957072678144,0
614,b8c65090-28d6-4451-96a3-b38bcf51129e,2024-06-15 15:13:37,Hridaan Chakrabarti,0127455892@okybl,Ivan Bose,6345109240@okicici,6410.65,SUCCESS,u_1,15,5,1,0,Jaipur,Bengaluru,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.2567812744272076,0.464413781668732,2024-06-15 10:29:27,284.1666666666667,2024-06-15 15:13:37,0,5,0,0,0.99,0.5898020906390744,0.5144109407875834,0
768,63ac394f-f5d4-4c22-b561-3aed0943e749,2024-06-04 13:53:23,Kiara Barad,4243338453@okicici,Rati Raju,9057215842@okaxis,6896.36,SUCCESS,u_5,13,1,0,0,Chennai,Jaipur,2023-10-01,777,P2P,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.361926718943426,0.653261348302616,2024-06-04 04:56:09,537.2333333333333,2024-06-04 13:53:23,0,2,0,0,0.99,0.6393671337115095,0.5367152101701793,0
819,4c3ba1d5-5ee7-4774-be6b-b9dbb3708a26,2024-06-04 01:10:19,Sara Mammen,2329798667@okybl,Aarna Kanda,2437893415@okhdfcbank,7915.31,SUCCESS,u_7,1,1,0,1,Bengaluru,Chennai,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.5614536669719512,1.0102597725290403,,0.0,2024-06-04 01:10:19,0,0,0,0,0.99,0.7334231512465338,0.6790404180609402,1
609,9cdb29ba-3a81-4cc3-8857-cefc7be8f06b,2024-06-15 09:23:01,Badal Buch,5368072758@okicici,Anahi Balasubramanian,4741526128@okhdfcbank,1060.81,FAILED,u_2,9,5,1,0,Mumbai,Bengaluru,2019-03-02,2451,QR_Payment,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.2081816950221902,-1.3832735711913675,2024-06-15 00:21:35,541.4333333333333,2024-06-15 09:23:01,0,7,0,0,0.99,0.0954974295281488,0.2919738432876669,0
174,7f76d5e5-d0b9-4d65-ac40-958592f27a24,2024-06-13 03:02:11,Advik Chana,5039765312@okicici,Yakshit Jain,2252172328@okybl,8100.64,FAILED,u_1,3,3,0,1,Jaipur,Hyderabad,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.5880967862659816,1.0636299433779894,2024-06-12 22:36:50,265.35,2024-06-13 03:02:11,0,6,0,0,0.99,0.7459825860510435,0.6846921637229695,1
373,8245a0a1-e277-41e3-a80c-0f460dd28894,2024-06-26 18:22:53,Advik Srivastava,8465933260@okybl,Nakul Doctor,5401115696@okicici,7111.9,FAILED,u_6,18,2,0,0,Noida,Kolkata,2016-02-12,3565,P2P,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,1.479167149490397,0.7968126143277484,2024-06-26 11:03:35,439.3,2024-06-26 18:22:53,0,1,0,0,0.99,0.694633693443397,0.5615851620495286,0
544,02778d52-6da3-4548-8fa8-7386f6f113dc,2024-06-15 10:06:54,Saksham Saran,0000990372@okybl,Piya Gade,7509784854@okicici,167.68,FAILED,u_6,10,5,1,0,Noida,Jaipur,2016-02-12,3565,QR_Payment,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.0348748924516022,-1.604917741997412,2024-06-15 01:23:03,523.85,2024-06-15 10:06:54,0,5,0,0,0.99,0.0138014590210079,0.2552106565594536,0
67,f169fc71-37f6-43f8-9c53-92f070bc7779,2024-06-22 16:35:01,Alia Tella,8662907843@oksbi,Jhanvi Zacharia,3104160475@okicici,1219.14,FAILED,u_3,16,5,1,0,Hyderabad,Hyderabad,2016-10-30,3304,QR_Payment,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.2466334205811045,-1.3000157766580462,2024-06-22 08:45:46,469.25,2024-06-22 16:35:01,0,4,0,1,0.99,0.1136233829853436,0.3001305223434046,0
460,8d55f78a-52cf-4162-bb01-1296e4216763,2024-06-30 15:35:11,Jivin Sehgal,6217727277@okaxis,Sara Chanda,2302380520@okicici,983.11,FAILED,u_4,15,6,1,0,Bengaluru,Chennai,2020-10-29,1844,AutoPay,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.1906443132053412,-1.3993167403225673,2024-06-30 05:55:31,579.6666666666666,2024-06-30 15:35:11,0,1,0,0,0.99,0.0872303943833615,0.2882536774725127,0
573,f282f579-71c8-4f5e-b426-c0ff5a437552,2024-06-06 14:31:55,Onkar Saran,0521979381@okicici,Anahita Hari,5938385338@okhdfcbank,4576.7,FAILED,u_6,14,3,0,0,Noida,Kolkata,2016-02-12,3565,P2P,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.9518840665747128,-0.08001254376856,2024-06-06 10:48:10,223.75,2024-06-06 14:31:55,0,3,0,0,0.99,0.4460750532062443,0.44973377394281,0
708,80c07785-5820-4ea1-84a2-cdedaab5a106,2024-06-29 04:20:33,Arnav Kota,9092936660@okicici,Aaina Chandran,0893640908@okaxis,2371.11,SUCCESS,u_9,4,5,1,1,Jaipur,Noida,2019-09-11,2258,P2P,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.5086916916117431,-0.8218935884357597,2024-06-28 18:33:15,587.3,2024-06-29 04:20:33,0,2,0,0,0.99,0.2371563572467055,0.4557203607610174,0
637,68144d10-c0be-491c-bedc-6e5aa5c9a0d6,2024-06-23 07:09:27,Lakshit Kapadia,4730652739@oksbi,Tiya Ram,4069198509@oksbi,4953.72,SUCCESS,u_8,7,6,1,0,Noida,Pune,2022-07-18,1217,QR_Payment,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.9458742056836136,-0.0949546753732868,2024-06-23 01:13:40,355.78333333333336,2024-06-23 07:09:27,0,4,0,0,0.99,0.4432420344739802,0.4484589155132911,0
511,833b1843-74f3-47fe-85d2-c55f4103ee99,2024-06-13 14:17:39,Azad Varghese,7920540820@okhdfcbank,Keya Kunda,9960023637@okaxis,6689.75,FAILED,u_5,14,3,0,0,Chennai,Hyderabad,2023-10-01,777,QR_Payment,dev_399,dev_149,1,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.3211243711250262,0.5796149570855511,2024-06-13 11:04:33,193.1,2024-06-13 14:17:39,0,8,0,0,0.99,0.6201331085344747,0.6780598988405137,1
886,61690da1-b773-4f8a-88b7-871bda6b28ba,2024-06-07 11:47:19,Diya Jayaraman,1925026074@okaxis,Chirag Kumer,7923405193@okaxis,9850.06,SUCCESS,u_4,11,4,0,0,Bengaluru,Kolkata,2020-10-29,1844,AutoPay,dev_225,dev_167,1,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.9101198479635075,1.5735306000942082,2024-06-07 09:01:34,165.75,2024-06-07 11:47:19,0,2,1,0,0.99,0.8977826663759056,0.8030021998691576,1
305,13b93023-1cea-4475-bb1d-192c2bd73ddd,2024-06-26 19:24:00,Ayesha Sethi,1627452537@okhdfcbank,Fateh Gara,2509936499@okaxis,6697.77,FAILED,u_0,19,2,0,0,Mumbai,Pune,2017-10-26,2943,AutoPay,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.379678442851145,0.6276067248482466,2024-06-26 17:57:15,86.75,2024-06-26 19:24:00,0,2,0,0,0.99,0.6477352086589729,0.5404808438965378,0
411,cd859939-7da1-412c-ba6a-3ac2c8dfbdba,2024-06-11 23:22:43,Ranbir Hegde,7794802218@okhdfcbank,Anika Lala,3776144960@okaxis,5765.49,FAILED,u_4,23,1,0,0,Bengaluru,Delhi,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.118041604034404,0.2040852935066952,2024-06-11 22:40:34,42.15,2024-06-11 23:22:43,1,3,0,0,0.99,0.5244008954611508,0.4849804029575179,0
242,e96988fb-1def-4ef1-8dff-edcf2d74ad27,2024-06-14 02:05:41,Onkar Barad,4871618012@oksbi,Madhav Lata,7727571332@okicici,9383.72,SUCCESS,u_5,2,4,0,1,Chennai,Bengaluru,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.853142671073408,1.5398839108972555,2024-06-14 00:34:38,91.05,2024-06-14 02:05:41,0,9,1,0,0.99,0.8709239066864363,0.7409157580088963,1
750,6557e2f7-284c-4e45-acbe-bddd294dfde1,2024-07-03 00:48:48,Stuvan Viswanathan,8315559003@okybl,Yasmin Bumb,9697109642@okhdfcbank,9133.52,SUCCESS,u_0,0,2,0,1,Mumbai,Hyderabad,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.8814203311475,1.4569837647911306,2024-07-02 17:00:29,468.31666666666666,2024-07-03 00:48:48,0,4,0,0,0.99,0.8842538559391959,0.7469142351726381,1
593,4fe49682-e830-4eda-a04e-59cd146fd5dd,2024-06-24 00:06:24,Khushi Tara,1193762349@oksbi,Anaya Ram,7489333999@okhdfcbank,4779.28,SUCCESS,u_9,0,0,0,1,Jaipur,Mumbai,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.0253341379717396,0.0423806505964563,2024-06-23 21:02:18,184.1,2024-06-24 00:06:24,0,3,0,0,0.99,0.4806990539817178,0.565314574291773,0
318,903e6d72-f816-4fb6-b650-6bbb5aee7e4e,2024-06-04 19:05:40,Siya Atwal,7156292739@oksbi,Ishita Contractor,3840783085@okhdfcbank,9507.47,FAILED,u_4,19,1,0,0,Bengaluru,Bengaluru,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,1.8436849268854816,1.4586694843381272,2024-06-04 06:45:48,739.8666666666667,2024-06-04 19:05:40,0,1,0,1,0.99,0.8664655728023628,0.6389095077610633,0
988,051ab93f-cc50-48e4-9a40-d9221a1559ec,2024-07-03 11:48:34,Taimur Basak,1848691949@okicici,Mishti Rao,5266795340@oksbi,5921.25,SUCCESS,u_5,11,2,0,0,Chennai,Jaipur,2023-10-01,777,QR_Payment,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.169357252890476,0.3056821772089025,2024-07-03 04:52:48,415.76666666666665,2024-07-03 11:48:34,0,5,0,0,0.99,0.5485908388062362,0.4958658774628063,0
635,70f9bc61-ddd1-415a-8fc7-0405c2818169,2024-06-12 09:24:49,Dharmajan Kant,6198690553@okybl,Taimur Dugar,7278969726@okhdfcbank,1900.07,FAILED,u_4,9,2,0,0,Bengaluru,Delhi,2020-10-29,1844,P2P,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.3684608438446082,-1.0918849743524686,2024-06-12 07:52:57,91.86666666666666,2024-06-12 09:24:49,0,4,0,0,0.99,0.1710522284217042,0.3259735027897669,0
645,2287a1e5-2235-4ea8-8dda-5e0bd4f74154,2024-06-12 12:25:27,Umang Gala,7795574780@okybl,Tanya Chaudhry,9651319732@okaxis,5091.2,FAILED,u_8,12,2,0,0,Noida,Jaipur,2022-07-18,1217,AutoPay,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.9721249396365584,-0.048902142360369,2024-06-11 21:57:32,867.9166666666666,2024-06-12 12:25:27,0,1,0,0,0.99,0.4556165007672874,0.4540274253452793,0
405,c48ba602-ed97-4093-899f-12f49a537640,2024-06-25 13:07:17,Urvi Amble,0485709858@okybl,Ehsaan Saha,4039485793@okhdfcbank,3157.54,FAILED,u_6,13,1,0,0,Noida,Kolkata,2016-02-12,3565,P2M,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.6567203477554393,-0.5708437173895592,2024-06-25 08:31:10,276.1166666666667,2024-06-25 13:07:17,0,3,0,0,0.99,0.3069363344152386,0.3871213504868573,0
641,01b5122b-8476-427b-a23f-369a9397fd08,2024-07-02 00:25:01,Piya Varma,5986708430@oksbi,Manjari Borra,2221921676@okaxis,7807.26,FAILED,u_5,0,1,0,1,Chennai,Hyderabad,2023-10-01,777,P2M,dev_149,dev_149,0,1,100,5063.6792,2805.432779333872,100,0.25,0.17,1.5418156818580024,0.977952785114118,2024-07-01 07:41:35,1003.4333333333332,2024-07-02 00:25:01,0,2,0,0,0.99,0.7241659020855531,0.6748746559384988,0
884,90ef2d79-cb79-4051-a808-7a97b026840b,2024-06-26 00:35:55,Devansh Sharaf,9297379468@okicici,Alisha Gola,6785551429@okybl,3947.64,SUCCESS,u_9,0,2,0,1,Jaipur,Pune,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,0.846916283712768,-0.2560887382543108,2024-06-25 18:04:10,391.75,2024-06-26 00:35:55,0,2,0,0,0.99,0.3965937589598939,0.5274671915319522,0
539,bf925908-a2f0-4891-afa9-5951eefa10bc,2024-06-08 05:11:46,Neysa Buch,1781070266@oksbi,Dhanush Swaminathan,0524876732@okicici,6872.99,SUCCESS,u_2,5,5,1,1,Mumbai,Noida,2019-03-02,2451,P2M,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,1.3488095965069744,0.6093558251732932,2024-06-08 03:28:49,102.95,2024-06-08 05:11:46,0,4,0,0,0.99,0.6331837870002894,0.6339327041501303,0
158,e6e1b2ff-ec11-4619-8e1a-eb187d54c2c8,2024-06-20 21:32:13,Heer Keer,3701252089@okhdfcbank,Krish Bir,9600006502@oksbi,6561.5,FAILED,u_1,21,3,0,0,Jaipur,Hyderabad,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.2863547896319596,0.5179003454909095,2024-06-20 20:42:43,49.5,2024-06-20 21:32:13,1,4,0,0,0.99,0.6037428995982371,0.5206843048192067,0
212,3b7733d5-bcfc-4a88-b67b-cb1dec178fb7,2024-06-17 09:20:57,Nakul Bose,6318077256@okybl,Kiaan Koshy,5593116014@okaxis,6279.11,FAILED,u_9,9,0,0,0,Jaipur,Pune,2019-09-11,2258,QR_Payment,dev_169,dev_169,0,1,100,4661.1927000000005,2786.3493914808614,100,0.23,0.23,1.3471037141744633,0.5806584432471782,2024-06-17 05:42:44,218.21666666666667,2024-06-17 09:20:57,0,2,0,0,0.99,0.6323796424966788,0.5335708391235054,0
304,b85affe6-99bc-4281-9cd8-012632c57334,2024-06-21 20:37:07,Urvi Ramanathan,2089793499@oksbi,Stuvan Borah,4672090377@oksbi,1922.04,SUCCESS,u_7,20,4,0,0,Bengaluru,Ahmedabad,2018-08-01,2664,P2M,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,0.3791609432942953,-1.1171157313259037,2024-06-21 15:55:03,282.06666666666666,2024-06-21 20:37:07,0,2,0,0,0.99,0.1760962024382987,0.3282432910972344,0
674,330e318e-926a-44a5-9fdb-b2f8b9eda060,2024-06-08 16:53:44,Tejas Balakrishnan,1920613753@oksbi,Pari Dasgupta,2789002144@okybl,1734.6,FAILED,u_3,16,5,1,0,Hyderabad,Ahmedabad,2016-10-30,3304,AutoPay,dev_120,dev_120,0,1,100,4943.1257000000005,2864.569620511268,100,0.31,0.27,0.3509115699099231,-1.120072515265781,2024-06-07 22:57:08,1076.6,2024-06-08 16:53:44,0,1,0,0,0.99,0.1627795873913222,0.322250814326095,0
942,d03ee7f2-80ea-4ce3-8523-6d1454e9e1b6,2024-06-21 10:22:04,Neysa Barad,7612757328@oksbi,Divij Dugar,7656416443@okybl,4256.5,SUCCESS,u_8,10,4,0,0,Noida,Chennai,2022-07-18,1217,P2P,dev_106,dev_106,0,1,100,5237.1869,2985.2863893813683,100,0.19,0.32,0.8127454834936776,-0.3285068070816563,2024-06-21 09:13:18,68.76666666666667,2024-06-21 10:22:04,0,8,0,0,0.99,0.3804858125579217,0.4202186156510648,0
517,b7326452-4f4c-4eb7-ad37-736b9300f111,2024-06-08 20:18:44,Zoya Baria,4321286423@okybl,Devansh Chacko,3784498244@okaxis,9245.67,SUCCESS,u_7,20,5,1,0,Bengaluru,Mumbai,2018-08-01,2664,QR_Payment,dev_190,dev_190,0,1,100,5069.193,2817.2130350940874,100,0.23,0.25,1.823893862036049,1.4824853314156683,2024-06-08 19:13:28,65.26666666666667,2024-06-08 20:18:44,0,4,0,0,0.99,0.8571361626103674,0.6347112731746654,0
828,f5857ec3-eafe-40aa-8b0f-db3d84786ae4,2024-07-03 14:51:34,Vihaan Bhandari,3683676157@oksbi,Hridaan Rao,6357356328@okicici,7047.07,SUCCESS,u_1,14,2,0,0,Jaipur,Pune,2016-01-12,3596,P2P,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,1.3815487689357149,0.69006786816333,2024-07-03 13:07:42,103.86666666666666,2024-07-03 14:51:34,0,5,0,0,0.99,0.6486168711348674,0.5408775920106903,0
999,b792bf64-2047-4435-aac1-27ee95b134d6,2024-06-21 15:52:40,Diya Trivedi,0385561234@oksbi,Dhanuk Mane,1884708567@okhdfcbank,1426.6,SUCCESS,u_1,15,4,0,0,Jaipur,Ahmedabad,2016-01-12,3596,QR_Payment,dev_181,dev_181,0,1,100,5100.8478000000005,2820.3344769261944,100,0.22,0.28,0.2796789976208113,-1.302770231708284,2024-06-21 07:51:57,480.7166666666666,2024-06-21 15:52:40,0,3,0,0,0.99,0.129200904739735,0.3071404071328807,0
71,9d2b9c6d-25f8-442b-8981-0e732cfb1915,2024-06-24 23:12:20,Ira Chand,7627729176@okhdfcbank,Jivika Chaudhary,3639986231@okicici,2999.5,SUCCESS,u_4,23,0,0,0,Bengaluru,Chennai,2020-10-29,1844,AutoPay,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.5816618867262272,-0.7232759767293381,2024-06-24 20:19:56,172.4,2024-06-24 23:12:20,0,4,0,0,0.99,0.2715541467134238,0.3711993660210407,0
478,4c577f9c-eb9c-4d27-9ef1-96aa16a81cbd,2024-06-06 10:48:10,Armaan Sen,7750335958@okybl,Alisha Dugar,6282973332@oksbi,546.14,FAILED,u_6,10,3,0,0,Noida,Chennai,2016-02-12,3565,QR_Payment,dev_132,dev_132,0,1,100,4808.0435,2891.3403961905246,100,0.22,0.24,0.1135888225400646,-1.4740234341190872,2024-06-05 23:30:27,677.7166666666667,2024-06-06 10:48:10,0,2,0,0,0.99,0.0509068167774582,0.2719080675498562,0
317,3ec82afa-f51e-4857-8a33-bfce8d8d60ec,2024-06-21 13:07:47,Vardaniya Dasgupta,6967938485@okicici,Vardaniya Zachariah,5125403875@oksbi,4095.83,FAILED,u_2,13,4,0,0,Mumbai,Ahmedabad,2019-03-02,2451,P2M,dev_156,dev_156,0,1,100,5095.5969000000005,2916.8394336667425,100,0.26,0.27,0.8037978826771406,-0.3427569198566406,2024-06-21 10:23:36,164.18333333333334,2024-06-21 13:07:47,0,3,0,0,0.99,0.3762679577387507,0.4183205809824378,0
505,42bddab0-f4b8-4d5c-ab02-e191741c3e09,2024-06-13 18:47:12,Ira Balasubramanian,5183675897@okybl,Shalv Raju,3396980396@okybl,6750.07,FAILED,u_0,18,3,0,0,Mumbai,Chennai,2017-10-26,2943,P2M,dev_183,dev_183,0,1,100,4854.5877,2936.842814177423,100,0.25,0.27,1.3904517573365802,0.645414964277175,2024-06-13 09:46:34,540.6333333333333,2024-06-13 18:47:12,0,1,0,0,0.99,0.6528136958816991,0.5427661631467646,0
219,7dad9486-5365-4a1e-8013-2d0d38ee728b,2024-06-10 06:00:54,Vidur Bhatnagar,7108590773@okybl,Divij Karpe,2921584136@oksbi,676.24,FAILED,u_4,6,0,0,0,Bengaluru,Pune,2020-10-29,1844,P2M,dev_167,dev_167,0,1,100,5156.7759,2982.6455867582176,100,0.21,0.23,0.1311362007933801,-1.502201910911518,2024-06-09 22:19:06,461.8,2024-06-10 06:00:54,0,2,0,0,0.99,0.0591785641930083,0.2756303538868537,0
